Solar Irradiance (kWh/m²),Average Temperature (°C),Wind Speed (m/s),Humidity (%),Cloud Cover (%),Atmospheric Pressure (hPa),Daily Sunshine Duration (hours),Panel Orientation (degrees),System Efficiency (%),Type of Renewable System,Energy Consumption Category
4.254364386,15.12830382,8.926975124,57.22620739,35.7192334,965.6760429,2.613369621,317.1978534,69.24554051,Solar,1
5.076103787,9.933151389,0.148857317,79.77196467,34.40916178,1018.342942,8.124453779,92.39820836,33.74254675,Wind,0
2.424097324,-2.681300392,6.961427392,31.098304,52.05438373,1009.368462,9.638545479,213.4745092,11.08629418,Wind,2
1.148368247,8.376721115,14.45248861,41.0575371,44.06648834,1025.482746,6.742523475,336.9579044,56.70436278,Solar,0
6.106200424,-6.591384531,7.785484202,12.7093485,87.99146267,980.9462576,8.890598481,244.1241006,64.51835404,Solar,2
2.886305532,-8.709404653,10.16313401,96.53430921,50.55207917,994.7971656,7.942323747,149.1947325,96.65834446,Solar,2
5.812382214,-3.241685542,4.677957869,70.1081116,50.77578382,990.5471676,4.266357566,248.2323152,63.05237228,Wind,2
1.543627153,38.15575558,11.60987067,93.9884579,13.83715947,1048.408946,9.706302468,123.8326691,52.40553034,Wind,0
4.811401019,17.47647679,11.59382223,33.89467667,98.27395409,979.2248957,3.536416439,99.81302989,61.60614633,Solar,0
5.325894326,38.29110806,7.819440715,65.03172501,24.99728909,979.4817238,6.854555013,358.8059801,93.51105669,Wind,1
0.518235368,11.62489392,14.64020735,71.06499715,7.336406746,985.4548209,8.94477287,270.2844832,84.5540331,Solar,0
3.366042782,5.590806654,1.883253221,38.57947302,66.3146249,1006.459408,4.547470918,232.0991919,39.068086,Wind,1
1.344146769,15.30709314,0.254214973,86.32983115,59.53663702,975.2322744,3.633211291,127.9042716,31.35289273,Wind,1
0.633749705,11.97558443,11.55237318,95.24453166,41.5145654,1041.528994,5.512152122,17.6978985,33.63702511,Solar,0
9.899602324,-4.716765787,12.10733306,89.63696059,42.21922339,976.5685565,9.815561932,11.18047537,55.39789357,Solar,0
3.22353845,22.04131573,1.803108437,76.51602783,78.5063921,1039.581573,11.15906116,199.505252,76.96445061,Solar,2
8.098744459,0.801909125,3.983742494,34.97182118,19.57126401,960.3475064,6.541000954,274.3317796,55.28972865,Wind,0
2.546406548,20.97939774,0.26328545,35.34544379,82.02533189,1015.65627,7.937594464,193.4565086,16.10167562,Wind,0
6.815027222,22.51005462,4.399629162,96.70242884,64.87471139,1040.698552,10.83928347,302.6826259,75.12226304,Solar,2
7.602278599,-2.398757344,11.59712811,10.92560463,41.89697738,966.8749438,1.182562217,12.03355191,82.53731158,Wind,2
5.956387406,-6.932518644,7.769407916,74.44449759,45.80286166,1046.832696,2.784942934,132.0307475,36.05480786,Solar,1
4.715761886,29.0380793,5.221433898,73.56215463,25.66472072,995.288336,8.506800075,85.34534082,69.77131654,Wind,0
4.118409141,12.99002119,5.576089424,66.04205869,75.21143327,1044.571511,9.884933543,161.0182685,48.39327109,Solar,1
3.488682665,-7.091810225,0.020304386,99.10979615,51.28747423,1017.682004,10.28434834,26.05550155,90.02074202,Wind,2
9.295291442,39.74331586,4.497007913,38.06914922,32.08545427,980.158687,4.981286122,343.487391,86.07030023,Wind,2
8.306194078,-7.11097195,9.696881125,40.59746774,59.60501158,968.8302525,1.072078828,80.37194438,57.28887985,Wind,2
9.650269107,24.75176144,14.61291666,17.10454627,99.57344521,980.3735046,5.253377728,332.0307992,72.23549912,Wind,1
1.242972235,39.18394626,12.7059124,49.85183229,43.52622797,959.3017409,2.768815082,153.3215358,89.50147309,Solar,1
7.308674752,1.959005211,0.35392447,33.49436736,92.06914008,964.3867966,3.49435746,354.788688,54.61453091,Wind,0
9.383404568,-2.887531566,13.47840907,40.9048032,34.50168399,960.466044,9.267210682,199.461018,38.19256664,Solar,2
1.812330662,-3.930753029,11.7479762,85.11146112,5.473270692,992.2943544,0.906325032,335.0998311,77.82995241,Solar,2
0.664962674,5.163757378,11.70564185,94.19360622,20.42421064,1029.557838,9.93097461,1.92563593,29.80596293,Solar,2
7.411206493,-4.947709449,6.869936385,26.71597648,41.86951433,964.1383554,5.13202903,269.3659702,44.96780332,Solar,0
5.744731132,24.60806708,5.970079394,43.52580384,21.96349286,963.0320433,7.152767173,325.0982351,87.91545134,Wind,0
8.418287768,-6.885410093,4.543735932,93.57675059,0.022703822,1014.342895,1.075826775,50.29940411,75.19801062,Solar,1
1.397723766,15.47110641,0.985422884,15.56276146,91.50015377,969.7182982,4.04830894,34.60530662,46.34299047,Wind,2
7.952673119,39.83484269,3.423530452,18.31244753,84.38794112,959.7610038,1.076411028,152.8461386,29.32700522,Wind,2
2.0162732,30.69851348,3.699054525,24.65118903,74.22922315,966.6848578,11.53852467,336.1244062,42.03715517,Wind,0
1.636559429,20.76097191,7.261156046,63.56915507,16.78145956,1042.37314,9.687139792,195.2591617,35.56937343,Wind,0
1.642657979,5.312681039,11.2116661,23.54250439,12.03635762,1032.147125,5.515593052,189.8843269,25.84803591,Solar,1
8.145747202,21.19479181,7.107147426,97.12687433,6.760474947,985.4064562,2.68323058,50.80540259,76.89996222,Wind,1
6.651972207,16.3520732,0.867666742,50.20430745,72.40291888,1015.582077,11.20146126,0.284223994,32.68628982,Solar,2
5.230654248,11.30416919,14.36684701,55.13661643,92.88079607,1003.727567,4.135159149,291.6504327,50.87507232,Wind,1
3.588304841,-3.464481163,14.14086479,32.19927542,43.05358209,1017.712426,1.93181318,31.52684268,44.72735022,Wind,2
8.772005408,34.33021076,11.77784315,52.38642272,11.9140672,1018.267115,6.757972661,228.1859347,98.38696408,Solar,1
3.924451074,12.48923244,14.86991852,69.57222694,51.23928207,1012.873402,11.32528944,329.2619236,45.19830197,Wind,2
8.165994395,-0.268874409,8.167234992,77.60594233,34.88319075,976.6101369,0.045963486,75.11468874,17.19842345,Wind,1
4.391349086,8.387967544,14.44152525,77.84812744,37.48249243,953.9006421,2.857498119,239.498221,18.08431773,Wind,2
3.769444294,10.70648763,1.134075609,62.01020014,62.13306242,995.5566782,11.26137168,28.33148761,63.16783492,Wind,0
4.626797857,31.37689478,5.485211224,91.39237975,71.87181133,1039.097388,2.053031602,217.3518518,63.94271966,Wind,1
3.013778742,26.68071903,3.38071902,83.56670626,11.06035989,1006.949726,1.35892142,59.01541954,47.68830914,Solar,0
7.476093802,28.46524468,2.937496262,78.13433032,3.559023081,1033.239104,6.84224659,264.9432818,48.86593231,Wind,1
5.027203901,-9.448436779,2.112044233,15.00449695,99.43303027,1049.162434,10.34212588,108.4432661,14.85393246,Wind,1
2.322126951,10.80769991,9.336204623,10.6190166,23.27283489,966.3616204,5.725317812,166.8207632,56.48918594,Solar,0
8.995745733,14.06720758,11.71982784,29.12025495,5.383052491,1019.177764,11.93477108,215.7949951,55.42655278,Wind,2
3.838912214,-9.040386159,8.674475991,69.71712345,18.98753291,1017.429357,8.150060394,61.65842784,23.45943867,Solar,0
5.435528611,2.990660437,2.204440644,47.007774,3.895784635,1047.995545,0.888898887,266.9896147,19.34554475,Wind,2
9.06472111,28.01449116,12.16685655,46.21656334,39.18108946,1048.560073,11.91398558,108.9505226,21.12152415,Wind,2
6.242379959,-3.144514714,9.539320607,89.61281994,80.24017845,1018.667861,4.894730841,238.4538696,19.09254218,Solar,0
1.168980407,16.76550657,5.822485592,90.60065633,34.12444498,974.3614792,3.448830406,56.98189825,64.8737376,Wind,2
9.398321236,0.760093601,10.11195443,91.82577376,44.41834069,1029.855584,6.694550203,247.7223573,27.68343872,Wind,0
6.277080531,-9.393961268,3.898574689,38.24902689,67.55867736,960.7029134,3.651691102,46.14770621,32.6287137,Solar,0
3.349056147,2.06007288,5.177883127,72.19502315,50.88940701,1028.06993,1.037490085,153.1283387,25.62149297,Solar,1
1.392720727,38.79368775,13.76228765,34.44698631,86.1445686,1041.019612,0.017140117,88.99418655,96.2051774,Wind,2
7.940251893,30.07685559,4.357567585,27.15488498,86.6035675,988.2833395,5.395000235,269.4150898,86.91557168,Solar,0
6.200727559,37.97883222,7.049824022,26.61692116,0.991069549,1013.063529,10.04236107,94.33260162,30.74453536,Wind,1
5.33461092,14.3927022,13.35211706,40.78968588,77.80463065,993.0142732,6.867782228,317.4182303,39.48096645,Solar,1
8.938925831,-4.513190066,10.61582025,48.69618578,46.07336002,993.7765055,11.99048759,321.0552761,28.89035581,Wind,2
7.885972112,17.39797445,0.933048392,84.78542539,98.88405413,981.0370889,3.442159748,70.71887348,54.26883635,Solar,0
1.516748797,12.71886673,2.209545664,20.79019841,48.32320759,1026.212962,3.365460777,220.9845402,11.76494792,Solar,2
3.117220678,32.21785414,0.117623862,76.14332627,98.68959454,1043.617656,1.916993523,31.57835102,70.4231208,Solar,2
2.484891398,-5.095870961,9.463826853,57.83094228,75.45693612,1044.075086,1.968763059,140.9533559,57.08423348,Solar,2
7.439462926,14.41205685,6.715101381,35.91508084,24.86048846,967.4781285,3.422239152,256.7958226,90.87750355,Solar,2
0.335324347,-2.497566765,2.014122764,54.35376261,53.83949793,1037.474365,9.514080543,237.3923689,24.79534159,Solar,2
5.698896849,6.233796345,14.36901182,36.99478628,99.21356395,1023.743144,10.86908149,224.892241,82.36983215,Solar,0
7.624586857,26.86785387,7.944895859,63.64737597,85.75306078,975.2837401,11.70104604,101.7147109,81.2764913,Solar,1
8.767656368,13.80090647,3.628399412,49.04595306,9.736689379,956.7284613,2.787475849,136.0889818,21.44630703,Solar,1
3.420817487,8.794414257,7.509053567,24.79649762,70.63719968,976.7997267,10.57557055,37.06061209,45.87033017,Wind,1
8.212573047,9.723813929,10.19430499,20.49247671,34.55795859,1041.220824,3.939061071,258.8482154,25.3137377,Solar,1
1.10631737,12.97233842,1.14358827,59.20261139,0.698226188,1013.317867,1.354086534,181.3999668,32.92484504,Wind,1
8.464522917,29.25082719,4.120557226,91.217173,40.3480969,1022.105466,10.44029911,255.1556276,33.69215573,Solar,1
1.274886623,34.60423445,12.10448236,40.95619179,23.47544217,975.7152351,7.633267616,89.61966893,60.06127546,Wind,2
3.972872906,37.76673433,6.894973056,75.97000965,81.88692705,1021.938816,1.976770753,116.7977623,47.02698386,Wind,0
7.972953658,29.34516931,8.19865713,69.27952194,33.73306088,952.8121506,5.15797509,120.3175214,95.29595236,Solar,2
1.499174273,5.770344787,6.492240033,93.83994229,82.7523694,987.5321346,3.447092339,9.267267509,21.37331278,Solar,1
2.292513952,24.4067353,0.65849914,83.88829156,0.059793883,1012.675335,8.841534825,122.7772342,97.63229214,Wind,2
7.222525684,11.8801562,2.486246697,60.9944733,30.781915,964.6096566,5.440994767,289.1896465,30.75747762,Wind,2
7.200365365,2.733531102,6.683124581,69.13274484,24.11652143,1032.300357,11.87135934,323.0274585,79.55865427,Solar,1
6.411476329,32.04357897,3.137781981,90.85478199,23.35673611,973.5031299,0.656939787,186.5585936,40.50729336,Solar,1
6.939484445,-8.078682552,0.74968543,45.95669061,6.818661977,1015.228111,4.260183194,163.9806103,22.87732559,Solar,1
5.427244433,35.08809961,12.65474496,39.41152353,18.71242704,990.5197143,5.782802005,11.09686273,87.21002667,Wind,1
2.517990589,13.07387323,14.71788794,10.97299753,55.55495699,1009.60436,6.037602657,316.5135615,37.79748093,Solar,2
3.456959935,21.86007384,11.89714311,84.38959668,29.13610728,960.7450553,3.791229869,4.683676833,69.29698638,Solar,2
1.815977168,22.96769611,12.80677383,82.08826304,41.73947823,951.69128,8.750882989,340.1100289,60.97993166,Solar,0
9.084505613,34.75588704,3.629656955,19.40090663,37.68668803,1040.956443,10.49696488,176.1178495,52.45806785,Solar,0
5.833917948,21.83348411,14.40940463,61.9171643,87.5904925,976.9630009,11.26463162,123.0964177,54.62375254,Solar,1
4.008514168,20.69667924,2.953885567,51.75835284,90.5298999,1031.9677,9.661120522,332.7186365,75.90141227,Wind,0
4.620058036,-6.667397972,14.27144716,20.6838186,49.29569717,1049.93503,10.20696237,8.78075752,17.89956227,Wind,2
9.472833396,15.9204011,14.92228941,98.25114044,33.01559503,971.1431258,6.606543607,209.3129622,70.13625958,Solar,0
1.533514031,-2.491549959,10.67584209,29.32262987,10.6800704,976.5170741,9.910658717,197.6157088,90.62308913,Solar,1
5.86229832,26.87168844,14.71715598,16.05107621,95.34028794,1016.285979,3.64204691,78.95534444,15.20093773,Wind,0
5.058886789,15.61109604,8.543096694,63.53626416,6.02269449,1046.544863,4.781745145,154.3994753,22.65880053,Solar,1
6.114542354,24.01138896,3.893126748,76.49800094,29.76502776,1041.581435,3.802956166,234.8150421,74.4968743,Wind,2
0.181101838,-7.91635497,6.554938285,12.91991014,29.80662012,1000.287552,5.608648025,261.7672309,49.35534834,Solar,1
8.721239089,-5.760399198,8.903414031,69.28458749,32.04012861,1029.511028,3.426955395,0.258069134,46.31937587,Wind,2
9.321182825,25.8161694,1.09622343,57.90626884,16.42868433,963.5745853,11.53933731,337.2672348,22.32699711,Wind,2
5.651331836,-6.3957832,9.335148969,19.2938508,78.31614309,1047.743818,3.754135536,59.22913406,55.60930366,Solar,1
6.966508239,-6.437163612,14.71766755,25.52714893,12.2497862,1046.435323,1.176534457,84.08895632,21.38907801,Wind,0
9.224993812,-9.394576238,2.851614747,61.11768676,63.49066592,966.3728958,6.321805993,94.85044045,52.89584107,Solar,2
7.072386343,37.82506991,11.88892674,36.67218522,12.38460267,979.9423125,0.685188941,13.61524916,78.72537691,Wind,2
1.525390429,26.87541797,13.61848191,94.44841558,7.053563759,960.0154998,1.326517996,44.29876449,33.24379221,Solar,2
5.762883602,7.662570425,14.15552389,83.68662065,90.94295037,977.1717599,2.63267267,355.0859723,53.27075514,Solar,0
6.067150464,4.826779064,14.40203407,98.52104859,19.01287663,1031.595579,5.572202999,113.4780255,99.28143725,Solar,2
4.241306713,7.485161487,7.821894581,33.37037551,82.12501546,987.8315607,5.199011188,41.50839252,71.7985381,Wind,0
7.364442356,28.73267656,14.65961862,97.27512695,54.46308711,958.8396967,9.596302344,38.51685402,85.72210942,Solar,2
9.343670148,23.06853055,11.35965311,48.81104828,7.785651961,984.2225525,8.873695847,259.0055884,47.33628459,Solar,2
9.255685129,-0.740221607,2.425071544,41.27669158,95.54481914,1048.138333,5.115819528,307.6447191,79.10748308,Solar,0
4.508393714,-1.294533233,7.153501597,14.53145743,24.6961167,1012.96836,4.004450491,92.50282782,13.64582556,Wind,2
1.132380458,-5.080217514,10.77496763,14.74887321,85.96453454,991.6160946,3.797625409,7.527424441,21.06200643,Solar,1
9.84841199,23.01513599,3.710104737,72.28101304,16.88100058,966.6538513,9.287941048,80.31240664,28.27635336,Wind,2
8.388980864,28.21863311,9.609227753,51.2136095,85.39428821,1048.61768,0.624868875,20.34564869,46.17567322,Wind,0
1.246626812,3.252321416,9.999007186,30.38694634,1.322881291,1032.084901,0.153859794,37.22217719,86.11703905,Wind,2
9.208418826,-8.952751948,2.440496157,65.25732757,51.17804566,978.1477302,9.546532703,155.3429231,41.16394457,Solar,0
8.698963621,-5.891416626,8.476279687,32.75723064,76.94425794,957.0068696,5.725756512,82.77061351,68.91590742,Solar,2
5.188380571,38.39300174,11.57440366,61.98685789,93.47955175,955.6625557,1.570573663,185.7405163,73.83828653,Wind,1
5.912754357,4.772238874,7.483434968,42.32878723,90.92021362,962.037815,2.826791215,91.25775117,62.75641187,Solar,1
3.990027039,28.46115739,0.181546752,84.1197004,81.96248695,1008.076858,11.19004744,338.5934284,42.15177714,Solar,0
0.547616388,21.23317844,0.135577036,83.86265447,88.81913497,1042.876342,10.31403571,326.1398285,61.93480075,Wind,2
3.351972416,9.096981983,5.35544016,52.96153583,19.92196858,999.6743428,8.517420603,204.0501978,40.80390335,Wind,0
8.028534486,0.28436311,13.89291103,41.57371984,28.41842957,1034.294548,5.786702764,127.5926371,17.54863647,Solar,1
0.04632023,-3.930679092,3.430151694,42.63038169,28.89685249,994.588662,6.243883514,137.2128775,99.35235804,Wind,0
3.334991717,20.7506484,9.515455333,82.51430731,37.7053931,1020.858355,11.70293442,148.2668219,21.44642083,Solar,2
3.981686936,28.73168903,3.33113806,39.53615345,39.33206704,1023.187274,11.58924533,261.928556,16.51135455,Wind,0
5.373956029,22.19521268,4.825049845,28.81534363,54.45553247,967.3963706,2.583228549,162.5900384,89.06776743,Solar,0
9.198556164,16.51510666,12.72063134,17.62195077,15.98797634,986.1216059,9.733254796,308.4227807,37.16511948,Solar,0
3.463459944,-7.902438828,10.93292163,52.00238088,69.12466638,1013.730216,2.366911994,339.8741229,68.52672767,Wind,1
3.469532019,38.42443888,1.43098916,53.3918889,16.75665393,957.0696608,2.562449735,120.9406152,39.61051567,Solar,0
7.375012481,29.93570958,6.430530315,85.68178394,31.03084821,986.1540188,8.11311641,201.8500133,45.23088437,Solar,1
4.522179409,4.641101835,0.437546455,29.91148268,50.33451306,1003.479947,4.860013183,34.22035326,33.59016748,Wind,2
2.246048229,38.99851647,7.213352199,44.28921463,79.64405615,1049.622449,11.17853289,72.1688572,40.87396052,Solar,2
4.524395161,20.09407948,9.936510176,82.7565165,73.94692332,997.4533563,1.068116819,148.847676,46.96303605,Solar,1
1.408570204,19.12113291,1.777539354,84.12612497,64.55343564,1031.605676,6.13830769,74.23297772,74.83744622,Solar,0
1.763869865,27.40365897,4.333274084,44.61499684,15.57732606,993.2067285,11.02225837,315.5617767,56.03825748,Wind,2
4.983677727,30.5884894,5.967549383,51.3211621,54.70453456,1029.639072,10.84936393,56.98305218,94.92086954,Wind,0
4.189254495,22.82393037,13.79296537,37.29573018,8.74465018,1009.54148,1.878350561,164.0378958,13.76923545,Wind,2
9.148459011,-3.595212682,14.89882523,93.92993906,37.73631768,1038.659544,4.399652401,218.0517266,55.27614904,Wind,0
3.623938991,6.9133753,0.673669485,20.67793892,41.35165303,991.0942552,7.429456801,249.0710069,62.58023099,Wind,1
5.805883503,36.40418202,11.41511885,94.03744807,3.981143945,1010.430442,1.912738617,137.9049731,92.81772875,Solar,1
6.322642879,1.230780592,5.575860996,71.54798067,27.39880995,1013.001868,11.61626606,312.8756647,14.42426713,Solar,2
0.130944566,8.608351192,5.886872793,57.84149374,95.56494673,991.7382942,10.97699194,204.5948944,61.61496264,Solar,0
6.63537372,11.60384415,11.3139746,12.93931547,95.36326078,964.4312044,2.003402148,158.222801,86.82669357,Wind,1
1.780359669,11.97024948,13.77639648,52.80365726,35.23270543,959.3559407,1.453865535,24.20662826,31.77349553,Solar,0
9.610703175,20.64697912,14.26392892,46.69732945,4.310010895,951.6671551,1.024901794,167.2882086,88.86631137,Wind,2
1.486627278,37.15379189,8.656838791,24.50969308,17.90949393,1037.353426,10.91332397,295.4649027,11.71390683,Solar,2
4.146241237,2.034635592,5.35681739,69.07686432,39.22177934,973.6474912,2.323485718,221.2347666,75.92091662,Wind,1
0.853496681,-3.924931185,11.81323629,97.40358166,94.7779698,971.1506749,4.995419143,299.5784833,93.98018991,Solar,1
9.968742518,-0.126475507,3.765020749,60.596993,14.11990635,1023.60354,5.386216388,177.8442014,69.14778955,Solar,2
5.021950103,34.34624501,8.461110433,74.32779488,76.35158437,982.0016113,7.188132531,42.64621383,49.51263196,Wind,1
5.953850173,22.29054063,5.378676923,16.16054073,10.86825394,1000.604469,0.860824125,4.910344501,14.03929148,Solar,1
0.670764774,4.295339462,9.849466106,47.59002962,98.12575774,966.2511065,2.721103409,109.1590368,92.8102432,Solar,1
7.499604704,30.79734695,3.605983693,20.47226366,38.16164991,1045.974572,11.17788464,251.2765697,52.32666004,Wind,2
2.099055931,33.06849982,2.873894186,65.1516252,77.52345389,1035.15814,10.90092129,284.4935654,12.60970699,Solar,0
8.980542894,32.32571693,13.7735863,94.46339424,34.25910828,1036.378962,9.375487769,106.4710205,72.08389642,Solar,2
2.051396405,35.94632668,1.527055244,69.55999592,62.76688772,990.6773749,0.232814947,178.4354115,53.36535282,Wind,1
1.906877207,2.612051009,7.589368616,16.91227435,19.20160847,1026.236121,3.924081222,151.6028056,21.19107857,Wind,0
0.365496678,27.75209644,3.312791744,41.91995845,14.60210193,964.3876155,7.535504824,147.7882024,29.28446284,Wind,2
4.720669451,13.02697486,0.58394945,59.55970415,93.80641396,950.8619003,3.302282541,83.28553675,15.80416124,Wind,1
5.648411333,32.09992764,0.540282274,46.28869805,91.76472779,951.9972933,10.91504034,49.09359781,61.68641857,Wind,0
0.657086394,26.42453386,2.628326582,85.02796094,88.74689402,1008.660174,7.606673542,70.80788096,65.98265313,Solar,2
7.755276167,28.82237232,13.00155532,83.32039042,62.54334502,995.5394905,0.862880608,19.91965938,55.51680685,Wind,2
4.532888347,22.80809188,4.23718116,65.06479181,80.82682112,1001.801535,10.90806707,71.32706706,83.53919197,Wind,2
5.243902693,-1.128561527,14.25688756,43.61121506,6.903693691,950.746314,11.4931999,3.312323145,87.49079392,Solar,2
4.407627469,17.25134594,8.724334395,32.98027364,33.47890419,992.268662,0.932549021,225.8130242,65.4061957,Solar,2
4.007630609,39.23348698,6.549212847,19.52868864,31.37031248,1021.806816,6.388322818,113.8951467,11.14808317,Solar,0
5.596403313,36.86940332,8.70133252,41.94079151,63.5645322,994.2693702,3.640371387,350.3320961,72.57066902,Solar,1
1.552402459,-7.84131321,7.750475778,47.18552655,35.59577735,1023.221921,4.714068918,69.73813828,47.61992952,Solar,2
1.819281305,-1.759259214,11.38164381,70.82406326,14.85067816,973.3018964,2.155814615,124.4982853,60.90017349,Wind,1
8.61785621,-3.413561327,4.23744099,69.23438419,59.64670754,1031.3142,6.936865224,128.8228171,68.41725418,Solar,2
9.461154621,26.2989955,5.295755874,16.30973257,81.43839207,1008.843124,11.49575224,3.042538582,41.52129529,Wind,2
3.733093163,30.88926649,13.41141454,45.57333839,38.21234945,971.0763099,6.036871203,302.1148631,92.53886547,Solar,1
2.707446731,0.675568316,14.1968477,26.36009805,13.22687151,973.6720476,0.994974977,11.51800565,22.05773801,Wind,2
6.439995432,15.29263465,13.38837341,24.11314348,19.66881973,1012.803046,7.440016002,338.4647405,70.43606266,Solar,1
4.087341711,32.0351514,6.291719909,84.45719348,23.74833052,1032.993959,4.082675933,321.1467664,10.3923622,Wind,1
0.253863557,26.64007724,11.70548255,13.7723695,29.9897593,991.5627782,10.27110228,192.7878898,93.21859949,Wind,2
1.561525974,17.11186027,7.145036,47.72645883,64.27950705,975.8300429,5.21613778,195.694407,20.12537199,Wind,1
7.159722288,19.51738452,7.463097782,25.13832902,60.09454845,1036.701161,2.314075307,235.3600523,18.53958071,Wind,0
6.589239419,15.41802735,3.070201636,89.13971941,69.60798616,1016.926829,2.293267472,139.3380043,39.97068697,Wind,1
0.270959925,4.877422566,8.866954549,60.13364619,36.25019845,994.8085487,9.225170169,233.000022,43.62096574,Wind,2
2.219721619,18.25109964,2.792038466,30.82425727,82.39976519,998.7900195,3.18705118,16.11661993,29.28700651,Wind,2
2.310747966,24.4442651,4.973470486,55.21845584,20.40876612,970.4256468,9.20680073,19.45714585,62.66094948,Wind,2
6.718927436,33.66614579,12.82545302,75.83377237,46.90407475,1012.680263,2.470647729,164.6029511,49.86226882,Wind,2
0.197105378,21.8145677,3.106137138,96.2306208,80.09387215,985.8742511,3.860236424,197.8640284,13.07580301,Wind,0
1.04108582,28.05607685,1.067374278,29.84014038,18.01586477,1049.564518,5.585843669,319.6143505,38.7686856,Solar,2
7.999160854,-1.996418252,1.035113889,89.75635949,10.98631137,998.0183515,11.3183502,37.67782821,82.93896222,Wind,2
1.785446621,13.07787372,14.11176781,94.08737028,88.36839677,998.5885606,11.1807771,296.1532538,72.07313814,Wind,0
6.527461079,-9.533419009,7.603806569,92.47784901,34.29296628,1006.585179,2.482462505,75.61704143,75.23837682,Solar,0
2.38182781,2.333943226,6.141181077,67.18729212,68.38701249,1041.6756,4.298628495,141.8701135,72.83052317,Wind,2
0.994413928,26.32308576,12.16317872,66.6838589,2.534860426,1030.08181,1.792792661,113.9768765,37.98757192,Wind,2
2.43172191,39.59049757,12.53738892,46.28895699,69.00468884,995.113007,6.119820952,144.0558982,18.96975299,Solar,2
7.222669319,-5.041095021,4.982865497,77.71580941,31.61013115,1021.869927,5.526990608,54.17837931,34.52204656,Solar,2
8.556964681,10.07471579,10.40427086,57.81646165,5.574085359,1008.62355,10.80912195,181.2852268,84.86067702,Wind,1
8.302198646,30.00354843,11.56684224,70.96942641,60.98127615,999.2367049,11.16006453,288.5913323,98.2423718,Solar,2
3.971835296,0.201781731,9.819760303,48.56121135,24.08038161,969.2315773,4.602808692,158.9522437,54.44623133,Wind,1
6.680851366,17.75424747,2.273926122,75.83468176,38.68072421,996.3936263,5.900855316,176.6208873,10.87303194,Wind,0
2.049842954,26.6535648,13.13824625,84.20243658,8.058081229,974.5818587,10.75483499,305.5563307,22.60403309,Wind,2
2.931477303,20.79927251,8.086418291,23.17926309,14.71632511,1041.484215,9.680493693,254.1809213,38.98725178,Solar,1
8.963358185,-0.598763269,4.237086396,84.9636744,29.79772355,983.5406813,0.043875736,176.5635871,62.07268137,Wind,2
0.130019235,7.769228434,6.378422782,58.62668786,8.975950056,1045.226401,3.84071477,92.77043335,16.75842812,Wind,1
0.855085309,29.18958922,0.563566356,86.01993182,91.08262647,1003.305529,5.061290903,318.5736289,94.90215688,Solar,1
2.078862551,17.71132571,1.918002018,48.81715357,0.604704318,1013.154438,2.756595404,207.7273446,42.8575306,Wind,0
0.265322039,-9.738519323,11.48320126,44.11364368,48.38602189,1004.294044,2.394859391,79.61313964,92.13257961,Wind,0
1.814354351,28.049538,0.000174521,92.35546593,12.32474581,962.9380617,0.453414079,96.88311095,80.24696225,Wind,0
5.83041561,-8.234432253,6.248487427,32.60523408,30.76790895,987.5821219,7.720436701,289.127912,77.98935453,Wind,0
4.214245506,27.28668914,7.837652716,85.97910928,92.60595598,959.9146112,3.150123486,15.89240235,64.60476218,Wind,2
8.926717111,0.124028008,0.8195163,53.56185153,16.16945533,1012.295404,0.628166141,357.1531873,66.41054353,Wind,0
8.174435617,37.90367401,14.59617244,56.26858983,96.58323197,994.6874195,2.771751726,46.9266047,67.42029117,Solar,0
3.418173517,8.397037565,3.391879969,37.76214533,20.5794377,1027.798497,9.622967434,286.5846691,66.58492483,Wind,1
2.594234334,6.346580817,4.562980795,61.57379806,74.15661085,972.0470481,10.21787018,142.119114,59.83554083,Wind,2
3.796924082,-2.555597483,4.559137684,39.26900766,54.66772649,966.4566058,5.796794942,177.197826,98.77726166,Solar,0
5.902949425,5.280210775,3.456249932,13.53424728,88.44787276,990.6332231,4.992848045,317.0342079,75.90615107,Wind,2
2.680636408,33.83253809,0.022107331,34.47987448,55.39932555,1042.658538,11.73424432,148.6480283,79.92517496,Wind,2
6.241489078,39.81671688,10.94017191,10.57411391,53.45592192,1021.042182,2.406775915,193.4977513,88.52165336,Solar,0
4.094116522,8.415476525,14.5026825,98.05193084,19.54580004,991.8923625,2.584311394,17.74787847,29.40757865,Solar,0
5.520471809,12.43053155,3.364402249,96.91724888,16.62293621,1001.727217,3.502406124,0.845090592,17.54237432,Solar,2
4.361265291,26.10354691,9.945707877,45.56397677,91.64891511,958.4213011,2.073087819,88.12795428,53.46049929,Solar,2
2.944657595,34.30978902,11.1284449,75.55337689,32.78381989,1048.45759,4.552387178,245.0099135,56.26726261,Solar,2
9.48453307,19.65221671,12.72638069,41.12254886,37.2082255,1016.64073,10.93001072,43.65536161,84.6263602,Solar,0
7.636057942,9.576284909,6.339437955,70.39838414,75.98236584,978.5404068,7.384174088,40.95430517,49.94052214,Solar,1
1.401131758,10.63109204,4.543963585,82.48870387,33.88234824,1008.580839,4.943358583,147.9458189,61.3767723,Wind,1
8.684679759,24.78090732,4.87942701,95.20806202,95.20624466,960.9482366,11.21292953,233.2213339,57.43638447,Wind,0
